NAME,REFERENCE,MLST ST (EnteroBase),MLST PROFILE (EnteroBase),GENOTYPHI GENOTYPE,GENOTYPHI SNPs CALLED,Inc Types
110015TY,007898,1,1_1_1_1_1_1_5,4.3.1,75,
100030TY,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
120012TY,ERL041834,2,1_1_2_1_1_1_5,2.0.1,75,
110024TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
120014TY,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
120049TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
120037TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
130045TY,007898,1,1_1_1_1_1_1_5,4.3.1,75,
120050TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
130047TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
130062TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
130048TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
130052TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,IncFIB(pHCM2)
130054TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
130064TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
130079TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
130107TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
130068TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
130093TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
140009TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
130088TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
140007TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
140022TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
140040TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
140042TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
140051TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,IncN
140041TY,007898,1,1_1_1_1_1_1_5,4.3.1,75,
140058TY,UI4692,2173,1_1_2_1_1_476_5,2.2.1,75,
150015TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
150014TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
150024TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
150045TY,ST1921-06,2209,1_1_2_1_484_1_5,2.3.3,75,
150056TY,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(pHCM2)
150058TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
160008TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
160011TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
160005TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
160010TY,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
Rwp1-PK1,007898,1,1_1_1_1_1_1_5,4.3.1.1.P1,75,IncY
gha914222,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,Col440I
gha58918,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
gha87249,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
tzn05836,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(K)
gha75193,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha98375,E02-1180,2,1_1_2_1_1_1_5,0.0.3,75,
tzn05707,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
gha500316,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
tzn05829,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(K)
gha917800,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha130010,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
tzn05256,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
tzn05856,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(K)
tzn05915,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(K)
tzn06112,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncFIB(K)
eth00410,M326,2,1_1_2_1_1_1_5,1.2,75,
tzn05005,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
tzn04978,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
tzn05137,UI4692,2,1_1_2_1_1_1_5,2.2.2,75,
tzn05833,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
gha80759,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
eth00717,UI4692,2,1_1_2_1_1_1_5,2.2.2,75,
gha53002,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha52446,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
2011731737,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
sen00740,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
sen01167,ST1921-06,3467,1_1_2_1_1_1_686,2.3.2,75,
sen00651,Ty2,1,1_1_1_1_1_1_5,4.1,75,
bkf01465,UI4692,2,1_1_2_1_1_1_5,2.2,75,IncX1
sen00277,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
bkf01760,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
gha9728,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
bkf001628,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
mgr00360,UI4692,2,1_1_2_1_1_1_5,2.2,75,
bkf00126,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
rsa692502,ERL041834,2,1_1_2_1_1_1_5,3.3.1,75,
2013117808,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,IncHI1A/IncHI1B(R27)
sen00569,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
bkf00258,Ty2,1,1_1_1_1_1_1_5,4.1,75,
gnb01556,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
2011740872,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
gha112792,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
rsa639624,ERL041834,2,1_1_2_1_1_1_5,3.3.1,75,
mgr00332,E98-0664_66,2,1_1_2_1_1_1_5,2.5,75,
mgr03169,E98-0664_66,2,1_1_2_1_1_1_5,2.5,75,
2011750677,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
mgr00361,UI4692,2,1_1_2_1_1_1_5,2.2,75,
bkf01146,Ty2,1,1_1_1_1_1_1_5,4.1,75,
2011750771,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
bfk01783,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
gnb00286,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
2011745945,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
mgr00374,E98-0664_66,2,1_1_2_1_1_1_5,2.5,75,
bkf01464,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
2011731485,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
bkf01493,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
2012113075,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
2012106455,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
mgr02174,Ty2,1,1_1_1_1_1_1_5,4.1,75,
2011741885,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
gha112987,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A; IncHI1B(R27)
gha115200,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
2012113125,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
2011731763,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
sen00496,404Ty,2,1_1_2_1_1_1_5,3.1,75,
2012119497,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
gha115082,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
gha112543,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha116178,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha113010,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
gha500820,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha300005,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
gha300884,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
gha400648,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,Col440I
2011731482,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
gha500212,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
2011731303,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
2011751132,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
2011731566,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
gha115343,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
2011745646,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
gha400630,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
2011751364,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
2011732483,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
2011731699,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
gha115531,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
2011750411,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
gha500362,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
2012113910,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
gha400543,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
2011740790,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
2011741567,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
2010758602,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
gha500347,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
2011736351,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
2013122084,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,IncHI1A/IncHI1B(R27)
gha300795,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
2011732466,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
2011731267,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
2011750601,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
gha115524,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
gha116073,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha115752,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
2011751738,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A; IncHI1B(R27)
gha500707,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
2012113059,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
gha115138,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha500926,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha114070,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
2011736425,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
gha200791,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,ColRNAI; IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha98552,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha80509,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha114149,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
2012113041,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
gha52234,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha78920,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,Col440I; IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha87039,E02-1180,2,1_1_2_1_1_1_5,0.0.3,75,
gha77941,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
gha98311,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
gha89541,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
gha66994,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha89997,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
gha300947,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncN
gha85372,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
gha68564,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha75716,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
gha7119,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha73406,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
gha91946,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha113834,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gnb00358,ST1921-06,2,1_1_2_1_1_1_5,2.3.1,75,
2012106621,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
sen00087,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
bkf01043,UI4692,3476,1_1_2_1_1_1_687,2.2,75,
2013118144,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,ColRNAI; IncHI1A/IncHI1B(R27)
bkf01755,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
bkf01613,404Ty,5fe543cd592fcaeffac07359b044697e3c3eed5f,1_1_?_1_1_1_5,3.1.1,75,
bkf01660,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
gha113411,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
2010758257,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
mgr03238,UI4692,2,1_1_2_1_1_1_5,2.2,75,
mgr00638,E98-0664_66,2,1_1_2_1_1_1_5,2.5,75,
2011751973,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
bkf00319,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
2011751050,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,Col440I; IncHI1A/IncHI1B(R27)
sen00329,ST1921-06,3477,1_1_2_1_1_636_5,2.3.2,75,
gha500763,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha112905,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
gha400509,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha300113,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha113055,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
gha400010,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
gha115045,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
gha113825,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
gha115685,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
gha114569,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
gha113597,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha115454,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha114899,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
gha500517,Ty2,1,1_1_1_1_1_1_5,4.1,75,
gha114578,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
gha400019,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha300372,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
gha114380,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
gha115475,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha500326,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha114349,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
gha112722,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha114025,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha114762,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
gha114627,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha113472,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
2011740533,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
2011740814,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
gha116092,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha114044,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
2013117358,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
gha114027,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
2010758424,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
2011731274,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
gha115381,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
2011741744,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
2010758347,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
2011740612,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
gha114347,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha115603,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1); IncHI1A/IncHI1B(R27)
2011752087,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
gha500849,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
2011741582,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,Col440I; ColRNAI
2011751208,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
gha300680,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
2011750428,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
2011747401,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
gha400617,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
2013115453,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,IncHI1A/IncHI1B(R27)
gha910293,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha200784,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
2011751233,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,Col440I; IncHI1A/IncHI1B(R27)
2011750383,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
2011731796,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,Col440I; IncHI1A/IncHI1B(R27)
2011752322,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,IncHI1A/IncHI1B(R27)
gha60484,E02-1180,2,1_1_2_1_1_1_5,0.0.1,75,
gha91708,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
gha601491,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
2012113780,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
gha75916,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,
gha916885,404Ty,2,1_1_2_1_1_1_5,3.1.1,75,IncFIA(HI1)/IncHI1A/IncHI1B(R27)
ERS758901,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
ERS758905,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
ERS758908,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
ERS758913,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
ERS758915,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
ERS758924,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
ERS758920,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
ERS758927,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
ERS758925,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
ERS758931,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
ERS758932,ST1921-06,2,1_1_2_1_1_1_5,2.3.2,75,
ERS1115626,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,IncHI1A/IncHI1B(R27)
ERS1115627,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115628,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115630,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,IncHI1A/IncHI1B(R27)
ERS1115629,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115631,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115632,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115633,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,IncHI1A/IncHI1B(R27)
ERS1115634,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115636,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115637,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115635,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115639,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,IncHI1A/IncHI1B(R27)
ERS1115638,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,IncHI1A/IncHI1B(R27)
ERS1115641,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115640,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115642,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115643,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115645,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115646,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115644,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,IncHI1A/IncHI1B(R27)
ERS1115648,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115647,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115650,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115649,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115651,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115652,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115653,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1115655,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,IncHI1A/IncHI1B(R27)
ERS1115654,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1867195,E98-0664_66,2,1_1_2_1_1_1_5,2.5,75,
ERS1867209,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
ERS1867271,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
ERS1867234,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
ERS1867186,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1867220,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,IncFIB(pHCM2)
ERS1867190,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1867274,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
ERS1867238,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1867185,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1867180,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1867200,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1867177,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1867183,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
ERS1867246,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
ERS1867239,007898,1,1_1_1_1_1_1_5,4.3.1.1,75,
ERS1867175,007898,1,1_1_1_1_1_1_5,4.3.1.2,75,
