NAME,CORE MATCHES,% CORE FAMILIES,% NON-CORE,GENOME LENGTH,N50,NO. CONTIGS,NON-ATCG,% GC CONTENT
343077_255118,3282,99.9,23.9,4719418,186817,48,1,52.1
311189_257186,3283,100,26.0,4857470,186405,57,7,52.0
343076_291136,3283,100,26.0,4857899,186639,51,4,52.0
343078_274175,3277,99.8,26.2,4857492,153817,65,1,52.0
343077_206161,3282,99.9,25.4,4816141,167333,65,32,52.0
343077_285138,3283,100,25.9,4851364,206399,50,1,52.0
343078_214162,3282,99.9,26.1,4858455,204376,53,2,52.0
343077_253142,3282,99.9,24.0,4721717,179914,50,141,52.1
343076_218115,3283,100,24.4,4750912,210543,47,2,52.1
311189_244186,3283,100,26.0,4856507,204376,52,1,52.0
343076_240108,3285,99.9,25.0,4785967,152995,60,76,52.1
343078_255179,3283,100,26.0,4858794,206391,54,62,52.0
343077_203125,3283,100,23.9,4721735,204253,48,21,52.1
343076_230133,3279,99.8,26.1,4850887,161326,61,41,52.0
343076_222134,3278,99.8,26.2,4856183,153812,67,37,52.0
343076_225104,3284,100,24.2,4737975,217237,41,12,52.0
343076_238165,3284,100,25.9,4850736,179910,45,5,52.0
343078_205149,3282,99.9,24.2,4740420,186872,48,32,52.1
343077_295184,3283,100,25.5,4820571,171994,56,126,52.0
343076_292148,3283,100,24.5,4760045,204376,73,5,52.1
311189_251103,3283,100,24.4,4750544,153811,63,0,52.1
343076_278170,3283,100,24.3,4749735,204370,52,0,52.1
311189_277186,3283,100,25.4,4816877,161326,59,0,52.0
343078_219127,3282,99.9,24.2,4740877,186150,46,34,52.1
311189_247186,3283,100,23.4,4689609,153802,57,12,52.1
311189_273186,3283,100,26.0,4857781,206375,56,85,52.0
343076_275134,3281,99.9,27.4,4944547,143285,67,25,51.8
311189_273103,3283,100,24.0,4729017,172300,54,4,52.0
343077_201101,3282,99.9,26.0,4853856,143895,67,365,52.0
343077_204160,3282,99.9,24.2,4741487,204370,49,12,52.1
343077_202113,3284,100,25.4,4816189,141897,69,282,52.0
343077_210114,3274,99.7,24.3,4733432,204510,51,260,52.1
343076_233105,3283,100,26.0,4858328,206399,46,17,52.0
343077_259165,3287,100,25.1,4798813,206340,50,59,52.0
343076_249107,3284,100,25.4,4819300,185944,48,19,52.0
343077_216111,3281,99.9,26.0,4854624,210605,52,1,52.0
311189_286103,3284,100,24.7,4774215,180185,110,3,52.0
343078_221151,3283,100,26.0,4858547,206399,48,65,52.0
311189_289103,3283,100,24.0,4729421,204380,52,3,52.0
343077_203172,3284,100,25.4,4819419,206165,52,1,52.0
343078_222163,3284,100,24.0,4726863,206361,47,1,52.0
343076_239120,3272,99.6,26.5,4857151,135251,75,21,52.0
311189_246186,3282,99.9,24.2,4741679,153809,58,22,52.1
343077_274175,3282,99.9,24.2,4741513,204439,48,2,52.1
311189_276186,3282,99.9,23.6,4703268,204380,53,64,52.1
343078_260144,3282,99.9,25.4,4816266,161805,55,31,52.0
343078_217103,3283,100,25.6,4832830,204364,50,1,52.0
311189_264186,3283,100,26.0,4857508,185900,60,1,52.0
343078_242118,3283,99.9,23.6,4703552,204382,48,33,52.1
343077_214162,3284,100,24.5,4758373,204442,50,74,52.0
343077_211126,3282,99.9,24.2,4739112,172428,53,1,52.1
343078_206161,3283,100,24.2,4741972,218072,44,76,52.1
343078_264192,3274,99.7,24.3,4735956,163064,55,66,52.1
343076_232109,3275,99.7,26.3,4855806,161326,65,0,52.0
343077_235129,3283,100,24.0,4726912,185467,53,1,52.0
343076_204137,3283,100,24.3,4749356,172293,52,0,52.1
311189_278103,3283,100,24.0,4727436,185467,55,0,52.0
343077_291136,3282,99.9,25.4,4817400,155176,59,0,52.0
343077_219127,3283,100,23.9,4723803,206366,44,7,52.1
343076_219127,3284,100,25.5,4821105,206375,54,40,52.0
343078_281111,3282,99.9,25.4,4816768,161805,59,1,52.0
343078_291161,3279,99.8,24.3,4739872,161804,53,81,52.1
343076_202184,3269,99.5,27.2,4914994,153786,75,476,52.0
343078_278127,3277,99.8,25.7,4817268,153813,60,0,52.0
311189_276103,3283,100,24.0,4727086,186203,53,93,52.0
343078_292149,3280,99.9,25.5,4818331,172689,56,1,52.0
311189_265103,3284,100,27.3,4942135,161326,62,73,51.8
343078_208185,3283,100,24.2,4743677,206399,48,18,52.0
343077_291161,3283,100,25.6,4831079,210532,48,1,52.0
343076_228157,3281,99.9,26.1,4856795,172617,60,0,52.0
343078_250178,3280,99.9,24.1,4726281,172619,52,1,52.0
343076_250119,3284,100,25.4,4819055,204373,49,12,52.0
311189_270186,3283,100,26.0,4855690,161326,54,101,52.0
343076_211171,3279,99.8,26.2,4857901,186630,58,2,52.0
311189_271103,3284,100,23.9,4725637,161326,53,1,52.0
343076_202113,3283,100,25.9,4848961,204364,53,39,52.0
311189_259186,3284,100,27.3,4941537,161326,67,0,51.8
343076_241106,3282,99.9,23.9,4718582,179912,48,84,52.1
343078_284147,3282,99.9,24.2,4741695,204381,43,97,52.1
311189_239103,3283,100,23.9,4723076,163065,57,23,52.1
343078_261141,3272,99.6,24.4,4724589,144799,68,54,52.1
311189_270103,3284,100,23.9,4724703,185599,48,11,52.0
343077_223122,3282,99.9,23.9,4717812,206490,48,1,52.1
343076_259132,3274,99.7,26.0,4843584,204377,53,25,52.1
311189_296186,3283,100,25.9,4850649,161326,56,116,52.0
343078_210114,3285,100,21.4,4574040,204371,45,49,52.2
343076_224110,3270,99.6,24.4,4736569,163055,56,106,52.1
343078_270128,3277,99.8,24.6,4750126,161326,63,23,52.0
343078_256106,3277,99.8,24.4,4740683,147631,55,2,52.1
343078_262168,3283,99.9,24.0,4724300,206360,48,183,52.1
343078_271181,3284,100,24.0,4727892,206399,43,90,52.0
343077_214135,3284,100,25.4,4820104,217923,50,41,52.0
311189_238186,3283,100,26.0,4858663,161326,60,75,52.0
343078_227128,3282,99.9,23.9,4719090,204376,49,0,52.1
343076_221146,3279,99.8,24.5,4753006,172649,61,83,52.0
343078_270169,3283,100,25.6,4831674,204370,45,0,52.0
343078_269157,3281,99.9,24.2,4740945,167514,55,0,52.1
343078_216186,3274,99.7,24.3,4735683,207388,48,3,52.1
311189_262186,3283,100,25.9,4849812,161326,55,1,52.0
311189_245103,3283,100,24.3,4747688,204381,51,31,52.1
343077_282174,3283,100,25.9,4851141,218084,45,87,52.0
311189_251186,3283,100,26.0,4858473,187163,59,13,52.0
343078_285138,3277,99.8,26.1,4850424,155336,65,6,52.0
343077_210183,3283,100,26.0,4858893,217881,50,95,52.0
343078_267133,3282,99.9,26.1,4857775,210543,56,0,52.0
343077_206136,3282,99.9,25.4,4818859,186188,63,1,52.0
343076_244155,3274,99.7,24.5,4740113,144794,64,1,52.1
311189_262103,3283,100,24.0,4728093,150914,53,3,52.0
343077_209102,3283,100,26.0,4855756,204364,57,9,52.0
343076_220158,3270,99.6,26.7,4856630,135267,74,92,52.0
311189_246103,3283,100,24.3,4748421,185928,55,3,52.1
311189_279103,3284,100,27.3,4941177,149424,73,53,51.8
311189_281186,3283,100,26.0,4857970,161326,63,79,52.0
311189_292186,3286,99.9,26.8,4908500,153791,65,12,52.0
343078_262129,3266,99.5,26.3,4843658,160972,62,152,52.1
311189_253186,3281,99.9,24.2,4735334,186319,50,136,52.1
343076_207124,3277,99.8,24.5,4750139,153813,66,21,52.0
311189_278186,3283,100,26.0,4857480,161315,59,98,52.0
343078_263117,3261,99.3,24.9,4736671,144803,69,83,52.1
343078_294125,3281,99.9,26.1,4857995,186490,57,1,52.0
343078_245154,3283,100,26.0,4858643,206358,51,12,52.0
343076_231176,3283,100,25.7,4833236,204365,47,0,52.0
343077_227128,3282,99.9,24.8,4776752,206314,48,33,52.0
343078_232188,3284,100,23.5,4699437,206335,49,44,52.1
343077_245143,3283,100,26.1,4859947,206405,52,95,52.0
343077_211171,3284,100,25.4,4819851,218084,46,143,52.0
343077_290173,3284,100,25.4,4820115,222218,45,16,52.0
343076_220139,3274,99.7,26.0,4842232,207448,44,47,52.1
343078_274122,3281,99.9,24.2,4737448,204376,41,26,52.1
311189_285186,3283,100,28.8,5046961,185425,60,2,51.8
311189_241186,3283,100,24.4,4751318,206399,56,18,52.1
343078_259165,3268,99.5,26.2,4842652,144811,67,2,52.1
343076_257108,3284,100,25.4,4818728,206375,46,13,52.0
343078_239177,3282,99.9,25.9,4847945,186089,51,7,52.0
343077_289112,3280,99.9,24.2,4729422,172923,57,10,52.0
311189_256103,3286,100,24.9,4786489,153799,62,211,52.1
343076_269157,3274,99.7,24.3,4735411,206322,42,99,52.1
343078_283135,3284,100,25.4,4818777,206369,46,22,52.0
343077_260153,3284,100,25.5,4821138,217915,50,18,52.0
343076_228140,3287,100,26.7,4903450,163064,59,76,52.0
343076_236141,3284,100,25.4,4819245,204364,57,2,52.0
343076_222163,3283,100,24.4,4751565,204364,48,144,52.1
311189_282186,3283,100,25.9,4850498,186696,58,2,52.0
343078_284150,3276,99.8,26.2,4850436,153809,65,0,52.0
343078_287114,3279,99.8,25.6,4818947,172016,57,26,52.0
343077_296101,3282,99.9,24.2,4741594,210704,46,1,52.1
343077_226116,3283,100,24.9,4781621,185934,48,156,52.1
343078_280194,3283,100,26.0,4857163,210535,52,0,52.0
343076_203125,3287,100,26.7,4903039,187074,47,2,52.0
311189_292103,3283,100,24.3,4748492,204375,59,72,52.1
311189_249103,3286,100,24.9,4787972,163062,62,67,52.1
343077_207124,3284,100,24.9,4786365,210495,49,37,51.9
311189_277103,3283,100,24.0,4728160,189430,51,101,52.0
343076_209195,3279,99.8,29.0,5053154,172306,76,41,51.8
343076_270169,3287,100,26.7,4905326,172248,50,23,52.0
343077_237144,3282,99.9,23.9,4719659,204370,49,21,52.1
311189_266186,3283,100,24.2,4740451,204376,57,11,52.0
343077_280103,3283,100,26.0,4858323,217989,47,109,52.0
343077_234180,3282,99.9,25.6,4820824,196707,55,1,52.0
343078_247178,3283,100,23.9,4722773,186481,47,43,52.1
311189_267186,3287,100,26.7,4904665,152999,59,16,52.0
343077_256106,3282,99.9,23.9,4719023,204378,47,1,52.1
311189_293186,3283,100,26.0,4858073,204378,56,32,52.0
311189_249186,3284,100,24.3,4744993,204376,54,74,52.1
343077_243167,3287,100,26.7,4905690,206333,50,13,52.0
343077_230133,3283,100,26.0,4859036,217915,49,3,52.0
343077_240108,3283,100,26.1,4861011,210605,51,206,52.0
343078_235129,3282,99.9,24.2,4741703,186679,50,73,52.1
343077_220139,3283,100,23.9,4723319,204273,47,26,52.1
343078_276151,3273,99.7,25.9,4819095,135281,74,89,52.0
311189_284103,3283,100,24.0,4727222,153807,55,1,52.0
343078_241106,3274,99.7,24.3,4734146,217869,46,64,52.1
343077_213147,3286,99.9,26.7,4904680,204383,53,81,52.0
343076_201196,3281,99.9,26.1,4859459,187812,57,49,52.0
343077_263117,3282,99.9,24.2,4740714,185460,50,0,52.1
343076_241191,3279,99.8,26.1,4857034,153818,67,12,52.0
343076_253155,3274,99.7,26.0,4843087,186101,47,13,52.1
343078_252154,3267,99.5,25.0,4740920,112192,77,32,52.1
311189_265186,3284,100,27.2,4935241,161326,60,153,51.8
343077_222134,3283,100,26.0,4858495,217915,52,62,52.0
343078_289185,3282,99.9,25.9,4850166,179331,49,0,52.0
343077_204137,3283,100,23.9,4719276,172100,50,0,52.1
343077_296196,3283,100,26.1,4861434,206405,49,14,52.0
343077_217103,3283,100,26.0,4855781,179957,59,31,52.0
343076_237153,3283,100,26.0,4856866,204368,54,84,52.0
343076_294172,3283,100,26.0,4855816,206381,50,0,52.0
343077_215174,3283,100,25.5,4819091,186044,55,27,52.0
343078_273187,3266,99.5,26.3,4843847,144811,64,61,52.1
343077_221151,3282,99.9,24.2,4739114,167489,53,21,52.1
343078_207173,3283,100,26.0,4857286,206393,55,37,52.0
343076_231121,3280,99.8,27.0,4903736,153018,64,25,52.0
343078_282123,3282,99.9,24.2,4738900,172295,48,3,52.1
343076_273110,3282,99.9,24.2,4738809,185460,48,0,52.1
343078_260153,3268,99.5,26.8,4858437,132255,85,22,52.0
343077_239120,3282,99.9,26.0,4853589,217921,53,27,52.0
343077_205148,3284,100,25.4,4817765,210588,52,53,52.0
343076_242118,3283,100,26.0,4856607,204382,53,75,52.0
343078_249190,3278,99.8,26.2,4856304,157588,63,0,52.0
311189_290103,3284,100,27.2,4939920,186779,60,50,51.8
343078_268145,3282,99.9,26.0,4856853,204380,55,1,52.0
343077_205149,3274,99.7,24.3,4734052,204515,49,3,52.1
311189_242186,3283,100,24.3,4749873,184511,57,61,52.1
343078_263180,3286,99.9,26.7,4904839,204362,56,139,52.0
311189_288186,3283,100,26.0,4856661,172060,56,62,52.0
343076_203172,3279,99.8,25.6,4818894,161326,60,2,52.0
343077_231121,3282,99.9,25.5,4819562,206358,58,1,52.0
343077_295113,3283,100,25.7,4835189,206408,45,0,52.0
343076_208112,3277,99.8,24.4,4739876,161790,59,0,52.1
311189_274103,3284,100,23.9,4724940,186064,52,3,52.0
343076_218182,3279,99.8,26.1,4856798,172690,62,25,52.0
311189_264103,3284,100,27.3,4941664,185003,63,72,51.8
343078_251166,3278,99.7,27.0,4904008,152827,68,60,52.0
343078_231176,3284,100,28.8,5049428,185467,64,1,51.8
343077_287114,3283,100,26.0,4856068,204422,58,250,52.0
343076_243167,3272,99.6,29.4,5052486,135651,84,112,51.8
311189_272103,3289,100,24.7,4776292,153388,57,2,52.1
343077_221146,3283,100,25.5,4825937,206420,65,57,52.0
343076_219170,3276,99.8,26.3,4857488,161319,66,3,52.0
343077_278127,3283,100,24.4,4750733,206397,47,1,52.1
343077_271116,3283,100,26.0,4858106,206399,54,39,52.0
343076_255179,3283,100,26.0,4856678,206399,54,0,52.0
343077_231176,3283,100,26.0,4857027,204374,51,68,52.0
343076_204160,3277,99.8,25.7,4817317,161319,58,78,52.0
343078_230164,3282,99.9,24.3,4746985,172053,51,1,52.1
343076_226116,3282,99.9,24.2,4740232,167505,49,2,52.1
343076_205149,3274,99.7,26.0,4841838,172255,49,13,52.1
343078_209102,3274,99.7,24.3,4734637,204537,50,76,52.1
343076_295184,3283,100,26.0,4858258,187002,54,109,52.0
343078_220139,3283,100,24.0,4728054,204373,51,1,52.0
343078_215174,3283,100,24.2,4740803,206566,49,97,52.0
343078_223175,3285,100,26.0,4859305,204385,121,73,52.0
343077_219170,3282,99.9,24.2,4740254,186060,45,67,52.1
343078_257189,3277,99.8,26.2,4857368,205930,66,1,52.0
343078_243130,3280,99.9,24.3,4738228,206371,39,30,52.1
343077_266176,3287,100,25.1,4798907,206332,51,67,52.0
343077_284150,3283,100,23.9,4725106,210532,48,36,52.1
343077_235168,3282,99.9,25.5,4819928,204446,55,46,52.0
343077_222163,3282,99.9,25.5,4817639,157462,61,0,52.0
343076_225193,3280,99.9,26.0,4851978,186290,59,2,52.0
343078_238165,3282,99.9,23.9,4719192,186519,46,77,52.1
343077_207173,3284,100,25.4,4817867,185338,56,53,52.0
343077_224110,3283,100,26.0,4858793,206399,56,33,52.0
343076_201101,3283,100,26.0,4856344,204374,57,0,52.0
343076_247178,3284,100,25.4,4819218,204374,52,87,52.0
343076_206136,3272,99.6,24.7,4740346,135253,69,42,52.1
343076_221151,3283,100,24.4,4750532,206375,48,63,52.1
343077_292149,3283,100,23.9,4725007,217721,44,32,52.1
343078_258120,3284,100,25.4,4820101,206367,48,96,52.0
343076_214135,3275,99.7,26.4,4856903,153809,70,12,52.0
311189_287186,3283,100,26.0,4856781,204385,56,2,52.0
311189_272186,3282,99.9,24.2,4740481,153796,65,1,52.1
343078_226116,3282,99.9,24.2,4738294,185467,50,0,52.1
343076_268145,3282,99.9,24.2,4739078,161801,50,0,52.1
343078_266176,3272,99.6,26.5,4857567,144803,74,1,52.0
343076_213150,3274,99.7,26.0,4842087,204374,50,110,52.1
343076_271181,3283,100,25.5,4818043,186145,47,1,52.0
311189_254186,3283,100,26.0,4857218,161326,60,76,52.0
343077_241191,3283,100,26.1,4861861,217973,50,50,52.0
343078_277158,3287,100,25.1,4799511,179836,54,7,52.0
311189_303103,3284,100,27.3,4941962,180010,62,72,51.8
343077_290124,3284,100,25.3,4813244,204381,52,11,52.0
343078_267164,3273,99.7,24.6,4739195,161805,65,2,52.1
311189_250186,3283,100,26.0,4856116,161326,59,0,52.0
343076_272193,3282,99.9,24.4,4752681,204377,49,12,52.1
343076_264192,3274,99.7,24.3,4735552,206356,43,93,52.1
343076_265109,3282,99.9,24.2,4740464,206358,46,133,52.1
343077_273187,3283,100,26.0,4852719,235874,43,2,52.0
343076_287183,3283,100,26.0,4857000,204370,51,73,52.0
311189_291186,3283,100,24.3,4747571,161326,57,31,52.1
311189_240186,3283,100,24.4,4750010,186007,58,12,52.1
311189_247103,3289,100,24.2,4746397,163064,66,18,52.1
343077_220158,3283,100,26.1,4859619,217923,54,25,52.0
311189_303186,3283,100,24.2,4740746,163075,58,2,52.0
343076_234117,3284,100,25.4,4818246,186597,48,2,52.0
311189_285103,3283,100,24.0,4726537,153769,52,73,52.0
343077_212159,3282,99.9,24.2,4742233,204433,53,59,52.1
343076_210183,3280,99.8,24.0,4723607,172760,53,30,52.1
343076_251131,3283,100,26.0,4858319,204364,54,26,52.0
343077_267164,3282,99.9,23.9,4719817,206490,48,108,52.1
343078_272104,3281,99.9,25.6,4821673,187558,53,44,52.0
343078_234117,3283,100,26.0,4857799,207247,53,61,52.0
343076_216111,3280,99.9,26.1,4858500,204380,56,189,52.0
343078_201101,3284,100,23.9,4725433,206351,48,0,52.0
343077_246131,3283,100,23.9,4724798,217721,46,37,52.1
343076_227128,3283,100,25.9,4850000,204368,51,1,52.0
343076_212159,3280,99.9,26.1,4855968,186308,62,100,52.0
311189_255186,3283,100,24.4,4750269,204376,58,1,52.1
343078_248190,3283,100,24.3,4746325,204402,52,94,52.0
343076_224187,3284,100,23.9,4725507,206399,43,1,52.0
311189_261186,3289,100,26.5,4890845,150842,65,29,52.0
311189_244103,3283,100,24.4,4751150,150841,62,76,52.1
343076_237144,3275,99.7,24.5,4740210,144810,59,32,52.1
343078_249107,3274,99.7,26.0,4844159,225716,42,134,52.1
343077_268152,3283,100,27.0,4919707,210543,58,22,52.1
343076_290124,3282,99.9,24.2,4739777,167503,47,1,52.1
343078_272193,3283,100,26.0,4858740,186108,56,24,52.0
343076_286171,3282,99.9,26.0,4855878,204378,52,187,52.0
343076_284147,3283,100,26.0,4857454,206381,51,1,52.0
343078_202113,3274,99.7,26.0,4840990,163064,55,36,52.1
343078_254167,3282,99.9,24.2,4736777,155372,51,0,52.1
343077_218115,3283,100,25.9,4850622,207247,48,0,52.0
343076_283135,3283,100,26.0,4858879,206399,51,87,52.0
343076_263180,3283,100,25.9,4851569,191661,49,121,52.1
343076_254167,3274,99.7,26.0,4843441,179805,54,22,52.1
343078_251131,3283,100,25.9,4849920,204390,44,0,52.0
343078_281186,3277,99.8,25.7,4821700,161326,62,92,52.0
343077_289185,3282,99.9,25.9,4849247,186542,52,23,52.0
343077_294172,3283,100,25.9,4851361,204386,51,2,52.0
343076_211126,3283,100,26.0,4858252,206399,49,62,52.0
311189_258186,3283,100,23.7,4708992,163065,53,13,52.1
311189_275103,3284,100,27.3,4940535,149881,75,1,51.8
343077_272104,3282,99.9,26.0,4853530,161326,63,804,52.0
311189_259103,3284,100,27.3,4941185,150853,69,181,51.8
343078_245143,3277,99.8,26.2,4854643,157458,72,1,52.0
343077_279115,3282,99.9,26.1,4859491,210572,53,0,52.0
343077_251166,3283,100,24.4,4752923,206399,49,52,52.0
343078_265109,3284,100,25.4,4814381,204388,49,2,52.0
343076_213147,3278,99.8,26.2,4856030,161326,65,0,52.0
311189_239186,3274,99.7,25.9,4840786,163064,54,64,52.1
343078_228140,3284,100,25.4,4820604,204368,52,70,52.0
343078_204137,3289,100,24.4,4758691,204376,46,39,52.1
343078_218115,3284,100,25.4,4820358,206375,54,79,52.0
343078_288102,3282,99.9,26.0,4851175,186255,53,58,52.0
343078_233105,3278,99.8,24.2,4731237,147454,56,0,52.0
343077_229145,3274,99.7,26.0,4842987,218098,44,23,52.1
343076_226181,3275,99.7,24.7,4745028,153848,65,106,52.0
343077_286126,3282,99.9,25.9,4848533,210588,48,1,52.0
343076_207173,3284,100,25.4,4819644,206375,49,55,52.0
311189_301186,3284,100,27.3,4943745,161326,68,16,51.8
343076_285159,3282,99.9,24.2,4738632,186098,42,32,52.1
311189_252186,3284,100,27.9,4984454,175670,109,46,51.9
343076_205148,3278,99.8,27.4,4935483,161326,68,1,51.8
343078_225104,3283,100,26.0,4856712,206393,51,1,52.0
311189_284186,3283,100,23.8,4717693,190437,50,1,52.1
311189_253103,3283,100,24.4,4750648,161337,57,71,52.1
343078_293137,3280,99.9,24.3,4739882,161804,55,31,52.1
343078_252143,3274,99.7,26.0,4843154,207549,49,7,52.1
343076_238132,3275,99.7,24.7,4751499,161326,70,22,52.0
343076_293160,3283,100,25.9,4850531,186076,54,90,52.0
343076_262168,3283,100,24.3,4748821,206351,53,61,52.1
343078_253142,3273,99.7,26.4,4859163,135659,72,79,52.0
343078_257108,3283,100,26.0,4858054,210535,53,108,52.0
343078_283162,3278,99.8,26.1,4851513,153805,66,12,52.0
343077_262129,3282,99.9,24.2,4741256,204424,50,7,52.1
343078_277139,3278,99.8,25.6,4818543,161348,62,93,52.0
343077_276151,3282,99.9,26.1,4860087,210605,49,118,52.0
343076_229152,3282,99.9,24.0,4724410,179673,53,6,52.1
343078_253155,3283,100,26.0,4857350,204387,52,0,52.0
311189_269103,3284,100,24.0,4726748,204380,49,0,52.0
311189_269186,3284,100,23.9,4725440,206331,46,1,52.0
343077_224187,3289,100,25.5,4827207,163064,69,11,52.0
343076_274122,3283,100,25.4,4817722,171925,50,6,52.0
343078_271116,3278,99.8,24.5,4751132,161326,63,36,52.0
343078_269140,3278,99.8,26.2,4858244,161326,64,44,52.0
343077_250178,3282,99.9,24.2,4739875,172128,56,21,52.1
343076_279182,3283,100,25.9,4850769,206349,49,37,52.0
343077_233105,3284,100,27.2,4938551,185973,53,1,51.8
343078_276146,3289,100,26.6,4894846,161325,217,605,52.0
343076_217103,3282,99.9,23.9,4717005,185829,51,0,52.1
343076_248190,3282,99.9,23.9,4718704,172739,50,72,52.1
343077_294125,3283,100,26.0,4859075,210543,52,128,52.0
343078_275134,3280,99.9,26.0,4848044,204509,51,8,52.0
311189_258103,3283,100,24.0,4728097,149424,57,82,52.0
343077_225193,3283,100,25.9,4850855,210532,47,1,52.0
311189_257103,3289,100,24.8,4785426,174638,67,37,52.1
311189_271186,3283,100,24.2,4743398,206393,50,32,52.0
343076_214162,3282,99.9,24.2,4738480,161805,50,2,52.1
343077_244155,3284,100,25.4,4820178,221833,47,1,52.0
311189_248186,3282,99.9,28.9,5050710,144767,72,48,51.8
343076_260144,3283,100,26.0,4857822,204377,56,81,52.0
343078_258177,3275,99.7,24.5,4739353,144810,63,10,52.1
343078_286171,3288,100,25.5,4824269,206306,52,15,52.0
311189_268103,3289,100,25.7,4841254,153789,62,65,52.0
343077_277139,3282,99.9,25.5,4820328,186195,56,23,52.0
311189_268186,3282,99.9,26.0,4856986,186076,57,5,52.0
343078_244142,3284,100,25.4,4818233,204386,51,22,52.0
343078_237153,3283,100,24.2,4739264,207376,48,2,52.0
343078_278170,3283,100,26.1,4860430,206391,53,7,52.0
343078_288195,3284,100,24.0,4727236,206393,46,13,52.0
343076_215174,3282,99.9,24.2,4741222,186749,50,98,52.1
343076_242179,3278,99.8,24.3,4740279,161819,56,162,52.1
343077_288102,3282,99.9,26.1,4860626,218026,51,12,52.0
311189_263186,3283,100,26.0,4856705,149424,63,117,52.0
343077_258177,3282,99.9,24.2,4741804,186219,51,121,52.1
343078_266121,3283,100,26.1,4859518,204378,48,174,52.0
343076_215123,3276,99.8,26.2,4856353,161326,72,118,52.0
311189_256186,3283,100,24.3,4745898,204392,56,15,52.0
343077_226181,3283,100,26.1,4860962,217915,54,1,52.0
311189_290186,3284,100,23.9,4723507,161326,48,1,52.0
343078_275163,3281,99.8,26.9,4904109,152836,64,13,52.0
343078_256191,3282,99.9,24.2,4741211,167166,55,73,52.1
343078_246166,3283,100,26.0,4857937,207471,56,2,52.0
343077_293160,3283,100,24.3,4749755,206339,55,1,52.1
343077_249190,3283,100,24.4,4751612,217923,49,89,52.1
343076_206161,3284,100,25.4,4818065,206375,45,1,52.0
343078_250119,3274,99.7,26.0,4842029,217901,46,21,52.1
311189_280186,3274,99.7,26.0,4844410,163064,55,84,52.1
343076_234180,3277,99.8,24.4,4738066,175647,55,141,52.1
311189_302103,3283,100,24.1,4732542,187395,55,12,52.0
343078_212138,3283,100,26.0,4857363,204378,52,1,52.0
343078_279115,3278,99.8,26.2,4856797,161326,63,28,52.0
343077_236156,3282,99.9,26.1,4859091,186151,54,1,52.0
311189_243186,3284,100,24.3,4748298,153750,62,16,52.1
343076_280194,3283,100,26.0,4856555,204378,49,1,52.0
343077_281186,3283,99.9,25.5,4820602,204401,57,33,52.0
311189_302186,3283,100,26.0,4858024,204374,59,1,52.0
343078_282174,3280,99.9,25.5,4818901,186151,53,17,52.0
343077_248107,3286,99.9,26.8,4908087,204436,53,76,52.0
311189_286186,3283,100,26.1,4861217,204376,62,0,52.0
343078_246131,3276,99.8,26.2,4851029,135288,70,12,52.0
343078_261156,3283,100,24.2,4742988,204543,49,3,52.1
343077_212138,3282,99.9,23.9,4716523,163066,54,173,52.1
343077_225104,3280,99.9,23.3,4683408,144751,60,0,52.1
343078_280103,3279,99.8,24.3,4740670,167507,55,71,52.1
343077_257189,3276,99.8,29.1,5053338,161326,100,22,51.8
343078_264105,3279,99.8,26.1,4856759,204445,56,1,52.0
343078_203125,3284,100,25.9,4851328,206497,48,0,52.0
343077_292148,3283,100,24.2,4743266,206343,54,1,52.0
343076_210114,3283,100,26.0,4857337,204372,52,10,52.0
343076_246166,3283,100,25.4,4817948,204361,48,15,52.0
343077_261141,3282,99.9,23.9,4719775,187147,47,72,52.1
343078_240189,3284,100,25.4,4818287,210501,50,77,52.0
343076_223122,3277,99.8,26.2,4850411,185479,65,0,52.0
343076_233192,3280,99.9,25.6,4818607,161326,66,82,52.0
343077_201196,3283,100,24.3,4744318,218051,50,1,52.0
343078_229152,3283,100,26.0,4858352,207247,51,33,52.0
343076_288195,3283,100,24.0,4728895,186937,43,29,52.0
343076_239177,3283,100,26.0,4858039,206381,50,19,52.0
311189_293103,3284,100,27.2,4938607,204368,62,112,51.8
343077_264105,3283,100,24.4,4753160,206397,50,77,52.1
343076_277158,3284,100,27.3,4942583,206375,58,22,51.8
343078_268152,3281,99.8,26.9,4906532,144853,68,3,52.0
311189_295103,3284,100,27.2,4939134,185941,59,74,51.8
311189_245186,3284,100,23.9,4722046,185474,50,13,52.1
343076_252143,3283,100,26.0,4857316,185467,54,101,52.0
343076_212138,3283,100,25.9,4849609,185459,52,58,52.0
343076_258120,3283,100,26.0,4857490,206393,50,2,52.0
311189_291103,3283,100,27.3,4943466,150785,76,8,51.8
343077_232109,3283,100,26.1,4861646,218061,46,3,52.0
311189_282103,3283,100,24.0,4729601,185985,57,75,52.0
343077_208185,3287,100,25.1,4797234,204345,54,17,52.0
343076_217194,3280,99.9,26.1,4856990,186159,61,1,52.0
343078_285159,3288,100,25.5,4823652,204369,54,53,52.0
343078_279182,3283,100,26.0,4857490,186161,52,58,52.0
343076_261156,3284,100,23.9,4725264,206345,51,1,52.0
343078_247119,3279,99.8,28.9,5048192,172351,70,1,51.8
343077_269140,3283,100,26.0,4859005,217921,50,2,52.0
343076_236156,3278,99.8,24.2,4724571,163065,59,20,52.1
311189_263103,3283,100,24.4,4750051,161314,60,13,52.1
343078_296101,3283,100,26.0,4856370,206405,50,0,52.0
ERS3400356,3282,99.9,25.4,4813990,210501,58,1,52.0
