NAME,REFERENCE,MLST ST (EnteroBase),MLST PROFILE (EnteroBase),GENOTYPHI GENOTYPE,GENOTYPHI SNPs CALLED,Inc Types
352822,E98-0664_66,2,1_1_2_1_1_1_5,2.5,82,IncFIB(pHCM2)
298952,UI4692,2,1_1_2_1_1_1_5,2.2,82,
338394,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
250728,7898,1,1_1_1_1_1_1_5,4.3.1,82,
285844,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
316191,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
347952,ERL041834,2,1_1_2_1_1_1_5,3.0.1,82,
289070,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
318344,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
304424,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
296163,7898,1,1_1_1_1_1_1_5,4.3.1,82,
305214,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
320997,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
310264,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
302872,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
316277,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
353848,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
302921,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
320994,ERL041834,2,1_1_2_1_1_1_5,3.3,82,
299909,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
282585,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
271053,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
355129,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
305258,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
265726,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
337623,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
319726,7898,1,1_1_1_1_1_1_5,4.3.1,82,
254624,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
285963,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
335044,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
250723,7898,1,1_1_1_1_1_1_5,4.3.1,82,
296820,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
313877,ERL041834,2,1_1_2_1_1_1_5,3.3,82,
294695,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
329871,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
259414,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
248624,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
345421,404Ty,2,1_1_2_1_1_1_5,3.1,82,
315157,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
282412,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
31941,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
318583,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
252398,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
128238,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
308534,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
257032,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
306526,7898,1,1_1_1_1_1_1_5,4.3.1,82,
250726,404Ty,2,1_1_2_1_1_1_5,3.1.1,81,IncY
261906,E98-0664_66,2,1_1_2_1_1_1_5,2,82,
298767,UI4692,2,1_1_2_1_1_1_5,2.2,82,
280356,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
313840,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
267844,ERL041834,2,1_1_2_1_1_1_5,3.3,82,
316659,7898,1,1_1_1_1_1_1_5,4.3.1,82,
300657,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
302512,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
250722,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
318354,ERL024120,2,1_1_2_1_1_1_5,2,82,
311960,ERL041834,2,1_1_2_1_1_1_5,2,82,
308528,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
256122,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
259265,7898,1,1_1_1_1_1_1_5,4.3.1,82,
268671,7898,1,1_1_1_1_1_1_5,4.3.1,82,
356314,ERL041834,2,1_1_2_1_1_1_5,3.3,79,
253870,ERL041834,2,1_1_2_1_1_1_5,3.3,82,IncFIB(pHCM2)
298761,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
342544,7898,1,1_1_1_1_1_1_5,4.3.1,82,
250761,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
298759,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
345420,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
340240,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
357979,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
357750,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
333912,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
296162,7898,1,1_1_1_1_1_1_5,4.3.1.1.EA1,82,IncN
155740,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,IncN
253871,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
298765,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
306532,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,IncN
247255,ERL041834,2,1_1_2_1_1_1_5,3.3,82,
320181,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
316658,7898,1,1_1_1_1_1_1_5,4.3.1,82,
305215,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
267719,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
261332,404Ty,eb9ae79be4887600efacd4f31ccacfe667656ceb,1_1_2_e44ba23a9c5e7bc1c1e456def9a699238dca435d_1_1_5,3.1.1,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
298960,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
311422,ST1921-06,2,1_1_2_1_1_1_5,2.3.3,82,
291747,7898,1,1_1_1_1_1_1_5,4.3.1,82,
301855,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
288895,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
340242,7898,1,1_1_1_1_1_1_5,4.3.1,82,
253875,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
62526,Ty2,1,1_1_1_1_1_1_5,4.1,82,
358438,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
318355,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
328583,ERL024120,2,1_1_2_1_1_1_5,2.1.7,82,
267805,UI4692,2,1_1_2_1_1_1_5,2.2,82,
264018,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
319822,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
109271,Ty2,1,1_1_1_1_1_1_5,4.1,81,
300759,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
320995,ERL041834,2,1_1_2_1_1_1_5,3.3,81,
351260,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
253874,ERL041834,2,1_1_2_1_1_1_5,3.3,82,IncFIB(pHCM2)
257355,ERL041834,2,1_1_2_1_1_1_5,2,82,
311189_230186,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
311189_209186,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
311189_237103,ERL041834,2,1_1_2_1_1_1_5,3.3.2,82,
311189_208103,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
311189_218186,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
311189_224186,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
311189_211186,7898,1,1_1_1_1_1_1_5,4.3.1,82,
311189_235103,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
311189_213186,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
311189_206186,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
311189_234186,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
311189_221186,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncHI1A--IncHI1B(R27)
311189_217103,ST1921-06,2209,1_1_2_1_484_1_5,2.3.3,82,
311189_207186,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
311189_223186,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncHI1A--IncHI1B(R27)
311189_216103,ERL041834,2,1_1_2_1_1_1_5,3.3.2,82,IncFIB(pHCM2)
311189_217186,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIA(HI1); IncFIB(pHCM2); IncHI1A; IncHI1B(R27)
311189_236186,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
311189_232103,ST1921-06,2209,1_1_2_1_484_1_5,2.3.3,82,
311189_222186,ERL041834,2,1_1_2_1_1_1_5,3.3.2,82,
311189_220186,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
311189_219186,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
311189_237186,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
311189_204186,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
311189_201186,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
311189_235186,ERL041834,2,1_1_2_1_1_1_5,3.3.2,82,
311189_212186,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
311189_203186,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
311189_225186,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A; IncHI1B(R27)
311189_210186,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1)--IncHI1A--IncHI1B(R27)
311189_214186,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
311189_208186,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
311189_231186,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
311189_215186,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
311189_226186,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
343078_273110,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343078_265188,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343077_202184,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343076_296196,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd1,82,
343076_235168,CT18,2,1_1_2_1_1_1_5,3.2.2,82,
311189_279186,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343076_223175,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343077_270128,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343078_259132,CT18,2,1_1_2_1_1_1_5,3.2.2,82,
343076_256191,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd1,82,IncFIB(pHCM2)
343077_215123,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343077_217194,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343076_209102,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343077_247119,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
311189_287103,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
343076_230164,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343077_228157,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343076_282123,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
343078_254130,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
311189_294103,ERL024120,2,1_1_2_1_1_1_5,2,82,
343076_243130,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
343077_254130,CT18,2,1_1_2_1_1_1_5,3.2.2,82,IncX1
343077_223175,M326,2,1_1_2_1_1_1_5,1.2.1,82,
343077_265188,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
343076_289112,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,
343076_232188,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343077_208112,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
343076_276146,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343076_240189,ERL024120,2,1_1_2_1_1_1_5,2,82,
343076_244142,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343077_227169,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
343078_255118,ERL041834,2,1_1_2_1_1_1_5,3.3.2,82,IncFIB(pHCM2)
343078_287183,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
311189_250103,ST1921-06,2209,1_1_2_1_484_1_5,2.3.3,82,
343077_242179,ERL041834,2,1_1_2_1_1_1_5,3.0.1,82,
343077_228140,ERL041834,2,1_1_2_1_1_1_5,3.3.2,82,IncFIB(pHCM2)
343076_266121,UI4692,2,1_1_2_1_1_1_5,2.2,82,
343078_236141,ERL024120,2,1_1_2_1_1_1_5,2,82,
343076_267133,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
343078_286126,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343077_275163,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
343077_218182,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
343077_238132,CT18,2,1_1_2_1_1_1_5,3.2.2,82,
343076_229145,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
343077_252154,CT18,2,1_1_2_1_1_1_5,3.2.2,82,
343077_283162,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343077_209195,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
343077_213150,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343078_213150,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343077_216186,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343076_245154,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2); IncX1
343077_255118,ERL024120,2,1_1_2_1_1_1_5,2,82,
311189_257186,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343076_291136,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343078_274175,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343077_206161,CT18,2,1_1_2_1_1_1_5,3.2.2,82,IncX1
343077_285138,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343078_214162,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343077_253142,ERL024120,2,1_1_2_1_1_1_5,2,82,
343076_218115,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
311189_244186,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343076_240108,ERL041834,2,1_1_2_1_1_1_5,3.3.2,82,
343078_255179,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343077_203125,ST1921-06,2209,1_1_2_1_484_1_5,2.3.3,82,
343076_230133,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343076_222134,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343076_225104,Ty2,1,1_1_1_1_1_1_5,4.1,82,
343076_238165,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343078_205149,CT18,2,1_1_2_1_1_1_5,3.2.2,82,
343077_295184,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
343076_292148,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
311189_251103,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
343076_278170,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
311189_277186,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
343078_219127,CT18,2,1_1_2_1_1_1_5,3.2.2,82,
311189_247186,E98-0664_66,2,1_1_2_1_1_1_5,2.5,82,
311189_273186,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343076_275134,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
311189_273103,7898,1,1_1_1_1_1_1_5,4.3.1,82,
343077_201101,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343077_204160,CT18,2,1_1_2_1_1_1_5,3.2.2,82,
343077_202113,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
343077_210114,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd2,82,
343076_233105,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343077_259165,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd1,82,
343076_249107,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
343077_216111,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
311189_286103,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
343078_221151,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
311189_289103,7898,1,1_1_1_1_1_1_5,4.3.1,82,
343077_203172,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
343078_222163,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,
343076_239120,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
311189_246186,CT18,2,1_1_2_1_1_1_5,3.2.2,82,
343077_274175,CT18,2,1_1_2_1_1_1_5,3.2.2,82,
311189_276186,CT18,2,1_1_2_1_1_1_5,3.2.2,82,
343078_260144,CT18,2,1_1_2_1_1_1_5,3.2.2,82,IncX1
343078_217103,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
311189_264186,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343078_242118,CT18,2,1_1_2_1_1_1_5,3.2.2,82,
343077_214162,7898,1,1_1_1_1_1_1_5,4.3.1.2,82,
343077_211126,CT18,2,1_1_2_1_1_1_5,3.2.2,82,
343078_206161,ERL041834,2,1_1_2_1_1_1_5,3,82,
343078_264192,ERL041834,2,1_1_2_1_1_1_5,3.3.2,82,
343076_232109,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343077_235129,7898,1,1_1_1_1_1_1_5,4.3.1,82,
343076_204137,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
311189_278103,7898,1,1_1_1_1_1_1_5,4.3.1,82,
343077_291136,CT18,2,1_1_2_1_1_1_5,3.2.2,82,IncX1
343077_219127,ST1921-06,2209,1_1_2_1_484_1_5,2.3.3,82,
343076_219127,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
343078_281111,CT18,2,1_1_2_1_1_1_5,3.2.2,82,IncX1
343078_291161,CT18,2,1_1_2_1_1_1_5,3.2.2,82,
343076_202184,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd2,82,IncFIB(pHCM2)
343078_278127,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
311189_276103,7898,1,1_1_1_1_1_1_5,4.3.1,82,
343078_292149,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
311189_265103,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
343078_208185,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
343077_291161,ST1921-06,2209,1_1_2_1_484_1_5,2.3.3,82,IncFIB(pHCM2)
343076_228157,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343078_250178,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,
343076_250119,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
311189_270186,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343076_211171,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
311189_271103,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,
343076_202113,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
311189_259186,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
343076_241106,ERL024120,2,1_1_2_1_1_1_5,2,82,
343078_284147,CT18,2,1_1_2_1_1_1_5,3.2.2,82,
311189_239103,ST1921-06,2209,1_1_2_1_484_1_5,2.3.3,82,
343078_261141,ST1921-06,2209,1_1_2_1_484_1_5,2.3.3,82,
311189_270103,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,
343077_223122,ERL024120,2,1_1_2_1_1_1_5,2,82,
343076_259132,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd2,82,IncFIB(pHCM2)
311189_296186,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343078_210114,UI4692,2,1_1_2_1_1_1_5,2.2,82,
343076_224110,ERL041834,2,1_1_2_1_1_1_5,3.3.2,82,
343078_270128,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
343078_256106,CT18,2,1_1_2_1_1_1_5,3.2.2,82,
343078_262168,ST1921-06,2209,1_1_2_1_484_1_5,2.3.3,82,
343078_271181,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,
343077_214135,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
311189_238186,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343078_227128,ERL024120,2,1_1_2_1_1_1_5,2,82,
343076_221146,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
343078_270169,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343078_269157,CT18,2,1_1_2_1_1_1_5,3.2.2,82,
343078_216186,ERL041834,2,1_1_2_1_1_1_5,3.3.2,82,
311189_262186,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
311189_245103,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
343077_282174,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
311189_251186,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343078_285138,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343077_210183,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343078_267133,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343077_206136,CT18,2,1_1_2_1_1_1_5,3.2.2,82,IncX1
343076_244155,CT18,2,1_1_2_1_1_1_5,3.2.2,82,
311189_262103,7898,1,1_1_1_1_1_1_5,4.3.1,82,
343077_209102,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343076_220158,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
311189_246103,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
311189_279103,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncHI1A--IncHI1B(R27)
311189_281186,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
311189_292186,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd1,82,IncFIB(pHCM2)
343078_262129,ERL041834,2,1_1_2_1_1_1_5,3.3.2,82,IncFIB(pHCM2)
311189_253186,ERL041834,2,1_1_2_1_1_1_5,2,82,
343076_207124,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
311189_278186,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343078_263117,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd2,82,
343078_294125,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343078_245154,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343076_231176,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343077_227128,M326,2,1_1_2_1_1_1_5,1.2.1,82,
343078_232188,ERL041834,2,1_1_2_1_1_1_5,3.0.2,82,
343077_245143,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,IncFIB(pHCM2)
343077_211171,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
343077_290173,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
343076_220139,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd2,82,IncFIB(pHCM2)
343078_274122,ERL041834,2,1_1_2_1_1_1_5,2.0.1,82,
311189_285186,7898,1,1_1_1_1_1_1_5,4.3.1.3,82,IncFIA(HI1); IncFIB(pHCM2); IncHI1A--IncHI1B(R27)
311189_241186,7898,1,1_1_1_1_1_1_5,4.3.1.1,82,
343078_259165,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd2,82,IncFIB(pHCM2)
343076_257108,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
343078_239177,CT18,2,1_1_2_1_1_1_5,3.2.2,82,IncFIB(pHCM2)
343077_289112,7898,1,1_1_1_1_1_1_5,4.3.1.1,81,
311189_256103,ERL041834,2,1_1_2_1_1_1_5,3.3.2,82,
343076_269157,ERL041834,2,1_1_2_1_1_1_5,3.3.2,82,
343078_283135,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
343077_260153,7898,1,1_1_1_1_1_1_5,4.3.1.3.Bdq,82,IncFIB(K)
343076_228140,ERL041834,2,1_1_2_1_1_1_5,3.3.2.Bd1,82,IncFIB(pHCM2)
